plate,mjd,fiber,orig_label,corrected_label(-1:followup_-2:bal_-3:subdla)
4049,55591,66,0,0
4500,55543,12,0,0
3752,55236,798,0,0
3699,55517,558,0,0
3659,55181,316,0,0
4964,55749,510,0,0
4453,55535,140,0,0
4047,55352,344,0,0
3866,55623,416,0,0
4403,55536,200,0,0
4222,55444,138,0,0
3946,55659,362,0,0
4571,55629,714,0,0
3850,55575,264,0,0
4510,55559,912,0,0
4900,55739,902,0,0
4997,55738,810,0,0
4179,55684,770,0,0
4805,55715,994,0,0
4276,55505,180,0,0
4801,55653,498,0,0
4774,55659,996,0,0
4310,55508,252,0,0
4094,55481,674,0,0
4093,55475,320,0,0
3667,55566,410,0,0
4447,55542,688,0,0
4231,55444,616,0,0
4863,55688,168,0,0
3779,55222,842,0,0
4238,55455,889,0,0
4036,55330,556,0,0
3826,55563,860,0,0
4267,55484,816,0,0
4772,55654,203,0,0
4804,55679,696,0,0
4709,55720,880,0,0
4039,55648,888,0,0
4482,55617,972,0,0
4212,55447,630,0,0
4567,55589,566,0,0
4752,55653,730,0,0
4724,55742,988,0,0
4071,55660,364,0,0
4630,55623,562,0,0
3979,55597,928,0,0
4188,55684,742,0,0
4992,55723,518,0,0
4227,55481,676,0,0
4569,55631,217,0,0
3935,55326,714,0,0
5036,55751,219,0,0
4075,55352,744,0,0
4195,55452,509,0,0
4203,55447,878,0,0
4422,55533,558,0,0
3852,55243,700,0,0
3931,55350,186,0,0
4038,55363,832,0,0
3657,55244,632,0,0
4199,55481,702,0,0
4992,55723,907,0,0
4549,55556,608,0,0
4878,55710,856,0,0
3873,55277,6,0,0
3673,55178,718,0,0
4992,55723,628,0,0
3832,55289,768,0,0
4701,55709,984,0,0
4182,55446,264,0,0
3968,55590,136,0,0
4854,55685,758,0,0
4569,55631,826,0,0
4831,55679,909,0,0
4748,55631,540,0,0
4650,55648,856,0,0
4402,55514,578,0,0
4258,55481,942,0,0
4268,55483,880,0,0
4890,55741,886,0,0
4351,55538,894,0,0
4836,55689,437,0,0
4635,55615,666,0,0
4953,55749,658,0,0
3846,55327,835,1,0
3779,55222,146,0,0
3976,55302,300,0,0
3936,55302,490,0,0
4186,55691,444,0,0
4054,55358,990,0,0
4996,55720,938,0,0
3823,55534,834,0,0
3766,55213,718,0,0
5002,55710,800,0,0
4852,55689,742,0,0
4953,55749,428,0,0
4353,55532,756,0,0
4229,55501,756,0,0
3829,55300,646,0,0
4024,55646,932,0,0
4446,55589,392,0,0
4206,55471,26,0,0
3826,55563,772,0,0
4625,55632,202,0,0
4180,55679,86,0,0
3670,55480,80,0,0
4735,55651,930,0,0
4621,55649,158,0,0
4856,55712,926,0,0
4617,55617,544,0,0
3974,55320,892,0,0
4610,55621,408,0,0
3968,55590,372,0,0
3835,55570,888,0,0
4628,55646,142,0,0
4774,55659,292,0,0
3965,55302,147,0,0
4776,55652,847,0,0
3815,55537,762,0,0
4635,55615,292,0,0
4716,55738,796,0,0
4786,55651,494,0,0
4620,55652,512,0,0
4782,55654,898,0,0
3669,55481,970,0,0
3854,55247,514,0,0
5002,55710,920,0,0
3987,55590,775,0,0
4218,55479,932,0,0
4029,55618,738,0,0
4184,55450,188,0,0
4893,55709,461,0,0
4081,55365,186,0,0
4747,55652,812,0,0
4057,55357,449,0,0
4864,55680,828,0,0
3960,55663,988,0,0
4066,55444,980,0,0
3970,55591,648,0,0
3984,55333,210,0,0
5016,55709,776,0,0
3667,55566,364,0,0
3932,55337,974,0,0
3943,55336,452,0,0
4385,55752,976,0,0
4793,55648,684,0,0
3857,55272,984,0,0
4549,55556,16,0,0
4797,55662,758,0,0
4192,55469,906,0,0
4242,55476,706,0,0
5015,55707,702,0,0
4633,55620,912,0,0
4352,55533,610,0,0
4401,55510,276,0,0
3977,55335,760,0,0
3962,55660,624,0,0
4754,55649,326,0,0
4628,55646,762,0,0
4479,55592,960,0,0
4561,55614,888,0,0
3963,55659,940,0,0
3973,55323,595,0,0
4865,55713,26,0,0
3984,55333,992,0,0
4851,55680,990,0,0
3811,55538,584,0,0
3973,55323,531,0,0
4886,55737,590,0,0
3813,55532,540,0,0
3668,55478,286,0,0
3687,55269,284,0,0
4303,55508,504,0,0
3836,55302,240,0,0
3975,55321,64,0,0
4964,55749,420,0,0
4211,55446,632,0,0
4851,55680,608,0,0
4751,55646,218,0,0
4486,55588,18,0,0
4490,55629,214,0,0
4276,55505,408,0,0
4312,55511,6,0,0
4780,55682,870,0,0
4033,55332,886,0,0
4647,55621,570,0,0
4230,55483,554,0,0
3858,55273,690,0,0
3816,55272,604,0,0
4258,55481,385,0,0
4993,55738,176,0,0
4037,55631,483,0,0
4806,55688,735,0,0
4353,55532,950,0,0
4625,55632,10,0,0
3948,55331,240,0,0
4691,55651,718,0,0
4504,55571,400,0,0
3767,55214,710,0,0
4726,55712,906,0,0
3790,55208,226,0,0
4805,55715,766,0,0
4712,55738,20,0,0
4489,55545,152,0,0
4342,55531,728,0,0
4491,55570,162,0,0
4749,55633,108,0,0
4612,55590,596,0,0
4707,55653,68,0,0
4233,55449,464,0,0
4184,55450,932,0,0
3686,55268,658,0,0
4889,55709,178,0,0
4697,55660,313,0,0
4739,55644,244,0,0
3878,55361,226,0,0
4316,55505,334,0,0
4657,55591,822,0,0
3675,55183,344,0,0
4751,55646,516,0,0
4229,55501,806,0,0
5006,55706,80,0,0
4764,55646,538,0,0
4053,55591,582,0,0
3781,55243,730,0,0
4028,55621,422,0,0
4073,55663,20,0,0
4784,55677,378,0,0
4238,55455,798,0,0
4765,55674,182,0,0
3697,55290,144,0,0
4612,55590,65,0,0
3960,55663,560,0,0
4288,55501,673,0,0
4613,55591,402,0,0
4209,55478,340,0,0
4510,55559,240,0,0
3813,55532,526,0,0
4648,55673,182,0,0
3835,55570,216,0,0
4882,55721,842,0,0
4316,55505,248,0,0
4805,55715,657,0,0
4743,55645,257,0,0
4690,55653,186,0,0
4024,55646,260,0,0
3876,55245,466,0,0
4266,55486,818,0,0
4566,55630,444,0,0
4009,55648,102,0,0
3969,55307,500,0,0
4321,55504,42,0,0
4612,55590,54,0,0
4711,55737,20,0,0
3987,55590,964,0,0
4083,55443,68,0,0
4529,55563,744,0,0
4753,55674,128,0,0
4793,55648,568,0,0
4832,55680,221,0,0
4011,55635,20,0,0
4503,55563,310,0,0
4885,55735,592,0,0
4058,55358,686,0,0
3818,55532,686,0,0
4893,55709,212,0,0
3940,55327,538,0,0
4576,55592,296,0,0
4626,55647,208,0,0
4877,55707,852,0,0
4834,55685,696,0,0
4573,55587,212,0,0
4757,55653,704,0,0
3956,55656,932,0,0
4766,55677,952,0,0
3689,55180,884,0,0
5009,55707,208,0,0
4693,55632,58,0,0
4038,55363,532,0,0
4385,55752,48,0,0
4628,55646,306,0,0
3789,55269,44,0,0
3859,55246,568,0,0
3779,55222,824,0,0
4649,55621,622,0,0
3840,55574,738,0,0
4206,55471,747,0,0
4214,55451,235,0,0
4200,55499,484,0,0
4174,55659,312,0,0
4739,55644,222,0,0
3782,55244,566,0,0
4569,55631,382,0,0
3974,55320,340,0,0
4191,55444,209,0,0
4658,55592,20,0,0
3670,55480,360,0,0
4710,55707,130,0,0
3986,55329,28,0,0
4757,55653,474,0,0
4005,55325,944,0,0
4363,55537,602,0,0
4182,55446,210,0,0
5007,55710,378,0,0
3809,55533,680,0,0
4989,55743,176,0,0
4224,55481,726,0,0
4766,55677,240,0,0
4499,55572,16,0,0
4739,55644,940,0,0
3834,55569,700,0,0
3784,55269,636,0,0
4235,55451,308,0,0
4715,55653,458,0,0
4693,55632,286,0,0
4612,55590,270,0,0
3764,55514,48,0,0
3981,55603,118,0,0
4459,55533,114,0,0
4730,55630,736,0,0
4493,55585,338,0,0
4185,55469,524,0,0
5011,55739,924,0,0
3925,55338,122,0,0
4625,55632,252,0,0
4689,55656,429,0,0
4473,55589,461,0,0
3974,55320,607,0,0
4228,55484,510,0,0
3762,55507,117,0,0
4500,55543,678,0,0
3862,55276,615,0,0
4995,55739,131,0,0
4018,55622,538,0,0
4265,55505,418,0,0
4619,55599,908,0,0
4402,55514,902,0,0
4321,55504,158,0,0
4701,55709,474,0,0
4046,55605,120,0,0
4192,55469,388,0,0
4865,55713,330,0,0
3870,55273,720,0,0
4241,55450,682,0,0
4205,55454,534,0,0
4199,55481,292,0,0
3683,55178,380,0,0
4195,55452,293,0,0
4402,55514,725,0,0
4720,55691,268,0,0
3933,55335,158,0,0
4089,55470,114,0,0
4874,55673,898,0,0
4614,55604,612,0,0
4217,55478,538,0,0
4561,55614,926,0,0
3609,55201,940,0,0
4043,55630,346,0,0
4180,55679,176,0,0
4217,55478,230,0,0
4195,55452,148,0,0
4082,55367,169,0,0
4835,55688,811,0,0
4264,55506,366,0,0
3807,55511,522,0,0
4204,55470,660,0,0
3953,55322,300,0,0
4176,55682,850,0,0
4218,55479,938,0,0
4707,55653,290,0,0
4372,55541,818,0,0
4568,55600,254,0,0
4575,55590,498,0,0
4755,55660,14,0,0
3879,55244,800,0,0
4953,55749,767,0,0
4779,55656,650,0,0
4191,55444,814,0,0
3761,55272,492,0,0
3867,55652,916,0,0
3852,55243,248,0,0
4764,55646,126,0,0
4865,55713,72,0,0
4196,55478,316,0,0
5004,55711,662,0,0
3860,55269,500,0,0
4892,55738,484,0,0
3869,55273,838,0,0
3983,55603,90,0,0
4773,55648,500,0,0
4061,55362,916,0,0
4704,55681,313,0,0
3848,55647,626,0,0
4011,55635,463,0,0
4065,55368,791,0,0
4189,55679,302,0,0
4005,55325,60,0,0
4756,55631,164,0,0
3783,55246,890,0,0
4444,55538,897,0,0
5009,55707,979,0,0
4886,55737,878,0,0
4658,55592,22,0,0
4570,55623,192,0,0
3828,55539,148,0,0
4195,55452,45,0,0
4208,55476,942,0,0
4785,55659,260,0,0
3793,55214,698,0,0
3844,55321,314,0,0
3944,55660,456,0,0
4856,55712,294,0,0
4013,55629,126,0,0
4442,55532,10,0,0
4794,55647,996,0,0
4692,55644,452,0,0
4707,55653,424,0,0
3970,55591,238,0,0
4370,55534,812,0,0
4623,55621,502,0,0
4576,55592,214,0,0
4345,55569,598,0,0
4803,55734,42,0,0
4044,55359,896,0,0
4553,55584,118,0,0
4786,55651,34,0,0
4736,55631,784,0,0
4004,55321,866,0,0
3849,55274,758,0,0
4242,55476,172,0,0
3771,55544,652,0,0
3801,55509,148,0,0
3868,55360,310,0,0
4895,55708,709,0,0
3829,55300,594,0,0
4228,55484,570,0,0
4698,55623,308,0,0
4892,55738,202,0,0
3972,55589,190,0,0
4782,55654,664,0,0
4965,55721,592,0,0
4200,55499,734,0,0
4652,55672,580,0,0
3818,55532,103,0,0
4964,55749,888,0,0
3701,55540,134,0,0
4388,55536,454,0,0
4239,55458,760,0,0
4953,55749,392,0,0
3835,55570,820,0,0
5013,55723,691,0,0
4655,55620,424,0,0
3756,55505,158,0,0
4187,55693,444,0,0
4009,55648,426,0,0
4705,55705,774,0,0
4311,55506,940,0,0
4460,55533,454,0,0
4736,55631,900,0,0
4275,55501,132,0,0
4709,55720,380,0,0
4204,55470,664,0,0
3866,55623,424,0,0
4658,55592,276,0,0
4707,55653,701,0,0
3688,55273,946,0,0
3927,55333,470,0,0
4532,55559,714,0,0
4234,55478,234,0,0
4893,55709,12,0,0
4559,55597,518,0,0
3694,55209,338,0,0
4755,55660,254,0,0
4802,55652,718,0,0
4183,55447,762,0,0
4857,55711,776,0,0
4997,55738,638,0,0
4806,55688,160,0,0
3985,55320,43,0,0
4309,55528,466,0,0
4616,55617,388,0,0
4492,55565,575,0,0
4343,55540,781,0,0
4488,55571,708,0,0
3861,55274,472,0,0
4226,55475,140,0,0
3927,55333,88,0,0
4775,55708,730,0,0
4710,55707,207,0,0
4491,55570,238,0,0
3979,55597,240,0,0
3955,55678,682,0,0
3694,55209,436,0,0
4180,55679,722,0,0
4042,55626,256,0,0
3823,55534,471,0,0
4207,55475,254,0,0
4312,55511,674,0,0
4691,55651,584,0,0
3763,55508,146,0,0
4736,55631,110,0,0
4056,55357,586,0,0
4784,55677,377,0,0
4662,55590,798,0,0
3955,55678,872,0,0
4271,55507,266,0,0
3942,55338,66,0,0
4225,55455,840,0,0
3837,55572,872,0,0
3816,55272,600,0,0
4222,55444,956,0,0
4834,55685,500,0,0
4504,55571,470,0,0
4365,55539,162,0,0
4774,55659,4,1,0
4650,55648,60,0,0
4495,55566,18,0,0
4761,55633,264,0,0
4389,55539,674,0,0
4070,55681,718,0,0
4652,55672,928,0,0
4353,55532,440,0,0
3780,55240,356,0,0
4966,55712,302,0,0
4751,55646,160,0,0
4187,55693,440,0,0
4716,55738,344,0,0
3683,55178,932,0,0
4700,55709,375,0,0
4459,55533,142,0,0
4216,55477,692,0,0
4799,55656,856,0,0
3865,55272,178,0,0
4781,55653,400,0,0
3981,55603,887,0,0
3940,55327,630,0,0
4553,55584,562,0,0
4058,55358,362,0,0
4955,55750,736,0,0
4709,55720,666,0,0
3964,55648,850,0,0
4424,55532,736,0,0
4862,55685,896,1,0
3952,55330,818,0,0
3980,55331,443,0,0
3951,55681,426,0,0
5002,55710,998,0,0
4060,55359,848,0,0
3779,55222,644,0,0
4798,55672,826,0,0
4042,55626,96,0,0
4511,55602,588,0,0
4019,55363,28,0,0
4265,55505,354,0,0
4755,55660,529,0,0
4782,55654,804,0,0
4708,55704,442,0,0
4559,55597,334,0,0
4757,55653,882,0,0
4785,55659,824,0,0
4306,55584,680,0,0
4754,55649,278,0,0
4069,55365,404,0,0
4631,55617,12,0,0
3787,55565,64,0,0
4794,55647,336,0,0
4178,55653,262,0,0
4752,55653,266,0,0
4646,55622,508,0,0
4014,55630,958,0,0
4511,55602,918,0,0
4738,55650,644,0,0
4508,55600,960,0,0
3875,55364,248,0,0
4290,55527,652,0,0
4889,55709,862,0,0
4484,55565,292,0,0
4756,55631,490,0,0
4800,55674,50,0,0
4044,55359,599,0,0
4506,55568,961,0,0
3865,55272,988,0,0
3804,55267,308,0,0
4613,55591,790,0,0
4574,55621,440,0,0
4351,55538,996,0,0
4056,55357,272,0,0
4778,55706,594,0,0
3784,55269,684,0,0
4035,55383,848,0,0
4705,55705,174,0,0
4860,55691,980,0,0
4560,55575,340,0,0
3863,55280,638,0,0
4635,55615,594,0,0
3760,55268,250,0,0
4965,55721,200,0,0
3674,55182,300,0,0
3779,55222,120,0,0
4004,55321,180,0,0
4561,55614,984,0,0
4180,55679,34,0,0
4758,55682,122,0,0
4277,55506,520,0,0
4382,55742,180,0,0
4478,55600,302,0,0
4231,55444,308,0,0
3986,55329,386,0,0
5066,55749,210,0,0
3777,55210,36,0,0
4509,55574,936,0,0
4800,55674,462,0,0
4054,55358,529,0,0
3826,55563,634,0,0
3672,55484,298,0,0
4400,55509,518,0,0
3869,55273,110,0,0
4612,55590,650,0,0
3789,55269,918,0,0
4833,55679,710,0,0
3682,55244,322,0,0
4184,55450,215,0,0
3590,55201,846,0,0
3874,55280,446,0,0
3857,55272,650,0,0
4833,55679,614,0,0
4047,55352,124,0,0
4020,55332,428,0,0
3926,55327,754,0,0
4221,55443,400,0,0
3776,55209,438,0,0
3691,55274,652,0,0
3698,55501,512,0,0
4198,55480,438,0,0
4291,55525,588,0,0
3687,55269,218,0,0
4882,55721,358,0,0
4697,55660,191,0,0
4716,55738,836,0,0
4473,55589,786,0,0
4837,55707,618,0,0
4725,55711,897,0,0
4315,55503,40,0,0
3844,55321,788,0,0
3853,55268,32,0,0
3866,55623,478,0,0
4257,55480,572,0,0
3676,55186,134,0,0
4864,55680,906,0,0
3859,55246,210,0,0
4191,55444,564,0,0
4784,55677,650,0,0
4659,55587,707,0,0
4302,55531,891,0,0
3972,55589,836,0,0
4311,55506,426,0,0
3698,55501,714,0,0
4312,55511,456,0,0
4219,55480,126,0,0
3659,55181,764,0,0
3966,55571,686,0,0
4569,55631,478,0,0
4037,55631,864,0,0
4022,55352,276,0,0
4368,55559,738,0,0
4801,55653,714,0,0
4576,55592,870,0,0
4565,55591,144,0,0
5003,55715,640,0,0
3772,55277,864,0,0
4736,55631,220,0,0
3954,55680,188,0,0
4742,55660,140,0,0
4011,55635,808,0,0
5065,55739,950,0,0
4321,55504,115,0,0
4366,55536,676,0,0
4027,55629,621,0,0
4901,55711,1000,0,0
4833,55679,230,0,0
4057,55357,61,0,0
4216,55477,424,0,0
3698,55501,545,0,0
4094,55481,372,0,0
4027,55629,314,0,0
4316,55505,80,0,0
4229,55501,718,0,0
4502,55569,772,0,0
4348,55559,428,0,0
4064,55366,746,0,0
3984,55333,604,0,0
4302,55531,566,0,0
4181,55685,786,0,0
3832,55289,734,1,1
4836,55689,240,1,1
4685,55657,268,1,1
3947,55332,788,1,1
4240,55455,324,1,1
3961,55654,272,1,1
3948,55331,218,1,1
4481,55630,254,1,1
4072,55362,126,1,1
4892,55738,860,1,1
4994,55739,558,1,1
3935,55326,700,0,1
4509,55574,394,1,1
3667,55186,338,1,1
4385,55752,297,1,1
3662,55182,400,1,1
4004,55321,64,0,1
5011,55739,154,1,1
4382,55742,984,0,1
4860,55691,2,1,1
3767,55214,902,1,1
3769,55240,296,1,1
5141,55746,485,1,1
4064,55366,884,1,1
3874,55280,2,1,1
4311,55506,614,1,1
4742,55660,618,1,1
3763,55508,674,1,1
3864,55649,244,1,1
4740,55651,148,1,1
4509,55574,684,1,1
4442,55532,356,1,1
4891,55736,370,1,1
4462,55600,696,1,1
4861,55710,220,1,1
4526,55559,6,1,1
4631,55617,888,1,1
4793,55648,646,1,1
3961,55654,107,1,1
4625,55632,622,1,1
3677,55205,808,0,1
3803,55513,292,1,1
4569,55631,506,1,1
4055,55359,438,1,1
4755,55660,570,1,1
3866,55623,420,1,1
4195,55452,862,1,1
3940,55327,178,1,1
4217,55478,475,1,1
4232,55447,440,1,1
4634,55626,766,1,1
3777,55210,162,1,1
4096,55501,716,1,1
4233,55449,186,1,1
3673,55178,462,0,1
4718,55750,922,1,1
3947,55332,414,1,1
4452,55536,19,1,1
3818,55532,20,1,1
4780,55682,178,1,1
4875,55677,484,1,1
4296,55499,212,1,1
4564,55570,980,1,1
4491,55570,488,1,1
4174,55659,860,1,1
3793,55214,781,1,1
4634,55626,468,1,1
4212,55447,850,1,1
4184,55450,338,1,1
3783,55246,655,1,1
4037,55631,936,1,1
4196,55478,93,1,1
4296,55499,548,1,1
3807,55511,456,1,1
3768,55564,866,1,1
4632,55644,742,1,1
4023,55328,308,1,1
4659,55587,358,1,1
3870,55273,638,1,1
4804,55679,196,1,1
3847,55588,312,1,1
4208,55476,226,1,1
3984,55333,560,1,1
3771,55544,974,1,1
4658,55592,303,1,1
4751,55646,714,1,1
4443,55539,319,1,1
4861,55710,512,1,1
4965,55721,764,1,1
4717,55742,628,1,1
4022,55352,228,1,1
4199,55481,823,1,1
4200,55499,244,1,1
3778,55213,760,1,1
4448,55538,936,1,1
4875,55677,240,1,1
4689,55656,286,1,1
3587,55182,292,1,1
3851,55302,150,0,1
3839,55575,826,1,1
3849,55274,938,1,1
4046,55605,516,1,1
4051,55337,86,1,1
4737,55630,160,1,1
4213,55449,732,1,1
3939,55633,992,1,1
4470,55587,474,1,1
4491,55570,318,1,1
3756,55505,288,1,1
3856,55269,164,1,1
3860,55269,852,1,1
4777,55707,906,1,1
4077,55361,772,1,1
4188,55684,176,1,1
3827,55565,868,1,1
4082,55367,852,1,1
4452,55536,766,1,1
4895,55708,868,1,1
3876,55245,404,1,1
4708,55704,892,1,1
3590,55201,133,1,1
3868,55360,34,1,1
4704,55681,901,1,1
3770,55234,996,1,1
5003,55715,894,1,1
4782,55654,458,1,1
4571,55629,528,1,1
4730,55630,642,1,1
4084,55447,928,1,1
4700,55709,82,1,1
4456,55537,30,1,1
4021,55620,232,1,1
4793,55648,34,1,1
4756,55631,678,1,1
3974,55320,164,1,1
4990,55743,8,1,1
4857,55711,828,1,1
4271,55507,110,1,1
3801,55509,102,1,1
4303,55508,206,1,1
4182,55446,880,1,1
4647,55621,890,1,1
3854,55247,446,1,1
4563,55617,48,1,1
5006,55706,610,1,1
3870,55273,990,1,1
4242,55476,922,1,1
4703,55617,626,1,1
4231,55444,844,1,1
5029,55750,108,1,1
4185,55469,378,1,1
3812,55513,194,1,1
4618,55600,44,1,1
3680,55210,366,1,1
3971,55322,866,1,1
3695,55212,274,1,1
3952,55330,332,1,1
3859,55246,784,1,1
4758,55682,520,1,1
4191,55444,606,1,1
5016,55709,793,1,1
4765,55674,946,1,1
3854,55247,855,1,1
4561,55614,396,1,1
3773,55240,130,1,1
4617,55617,222,0,1
4387,55534,100,1,1
4727,55693,934,1,1
4503,55563,482,1,1
3939,55633,19,1,1
5014,55717,736,1,1
4341,55538,616,1,1
3755,55504,106,1,1
4840,55690,262,1,1
4953,55749,679,1,1
4838,55686,344,1,1
4181,55685,428,1,1
4500,55543,46,1,1
3813,55532,332,1,1
4276,55505,554,1,1
3679,55209,456,1,1
3968,55590,888,1,1
4749,55633,163,1,1
4765,55674,813,1,1
4766,55677,714,1,1
4739,55644,788,1,1
4483,55587,394,1,1
4630,55623,396,1,1
3859,55246,858,1,1
3827,55565,781,1,1
4559,55597,844,0,1
3974,55320,156,1,1
3948,55331,190,1,1
4623,55621,161,1,1
3872,55382,468,1,1
4731,55656,348,1,1
3753,55486,62,1,1
4401,55510,748,1,1
5029,55750,666,1,1
4013,55629,496,1,1
4711,55737,712,1,1
3807,55511,98,1,1
3922,55333,568,1,1
4831,55679,193,1,1
3689,55180,150,1,1
4857,55711,844,1,1
3852,55243,772,1,1
3677,55205,434,1,1
4260,55478,926,1,1
3768,55564,244,1,1
3865,55272,536,1,1
3808,55513,470,1,1
4893,55709,24,1,1
3853,55268,272,1,1
4442,55532,678,1,1
3871,55307,32,1,1
4370,55534,204,1,1
4571,55629,126,1,1
4182,55446,828,1,1
4627,55626,692,0,1
5066,55749,934,1,1
4800,55674,665,1,1
4901,55711,660,1,1
3697,55290,820,1,1
3779,55222,850,1,1
3950,55680,950,1,1
3943,55336,224,1,1
4623,55621,704,1,1
3943,55336,352,1,1
4367,55566,48,1,1
3852,55243,254,1,1
3974,55320,158,1,1
4272,55509,608,1,1
4454,55536,596,1,1
4736,55631,588,1,1
4182,55446,320,0,1
4316,55505,205,1,1
4403,55536,856,1,1
3647,55241,632,1,1
4662,55590,928,1,1
4619,55599,734,1,1
3844,55321,44,1,1
4611,55603,98,1,1
4572,55622,115,1,1
3658,55205,294,1,1
4735,55651,294,1,1
4186,55691,186,1,1
3825,55533,522,1,1
4303,55508,708,1,1
4205,55454,786,1,1
3968,55590,228,1,1
4449,55544,480,1,1
3983,55603,898,1,1
4709,55720,554,1,1
4049,55591,966,1,1
3860,55269,490,0,1
4222,55444,938,1,1
4751,55646,827,1,1
4708,55704,32,0,1
4037,55631,576,1,1
3804,55267,318,1,1
4238,55455,544,1,1
4441,55532,174,1,1
4755,55660,98,1,1
3657,55244,820,1,1
4483,55587,900,1,1
4239,55458,842,1,1
3759,55236,620,1,1
4342,55531,558,1,1
4404,55513,672,1,1
4719,55736,68,1,1
4854,55685,710,1,1
4196,55478,400,1,1
4622,55629,218,1,1
3753,55486,716,1,1
4694,55649,910,1,1
3754,55488,246,1,1
4083,55443,618,1,1
4206,55471,884,1,1
4566,55630,818,1,1
4693,55632,76,1,1
3962,55660,362,0,1
4190,55686,412,1,1
4350,55556,842,1,1
4511,55602,136,1,1
4033,55332,366,1,1
4965,55721,961,1,1
4038,55363,114,1,1
4449,55544,842,1,1
4702,55618,108,1,1
4460,55533,758,1,1
3821,55535,4,1,1
4863,55688,66,1,1
4220,55447,789,1,1
3853,55268,802,1,1
4302,55531,980,1,1
4832,55680,122,1,1
4198,55480,306,1,1
3872,55382,952,1,1
4748,55631,334,1,1
3828,55539,408,1,1
4565,55591,914,1,1
4889,55709,634,1,1
4043,55630,530,1,1
4576,55592,798,1,1
4619,55599,504,1,1
3803,55513,828,1,1
4278,55505,882,1,1
3876,55245,579,1,1
4024,55646,210,1,1
4650,55648,978,1,1
4747,55652,341,1,1
3847,55588,118,1,1
3751,55234,36,1,1
4563,55617,214,1,1
4459,55533,182,1,1
3940,55327,758,1,1
4804,55679,154,1,1
4507,55564,580,1,1
4773,55648,196,1,1
4777,55707,264,1,1
4965,55721,594,1,1
3846,55327,240,1,1
3803,55513,558,1,1
4964,55749,875,1,1
3973,55323,912,1,1
4231,55444,473,1,1
4858,55686,878,1,1
4209,55478,782,0,1
4223,55451,404,1,1
4692,55644,432,1,1
3587,55182,274,1,1
4776,55652,626,1,1
4856,55712,614,1,1
4063,55364,686,1,1
4213,55449,28,1,1
3830,55574,18,1,1
4057,55357,298,1,1
4389,55539,699,1,1
4308,55565,300,1,1
4197,55479,674,1,1
4206,55471,84,1,1
4863,55688,944,1,1
3804,55267,28,1,1
4702,55618,421,1,1
3777,55210,394,1,1
4891,55736,284,1,1
4567,55589,530,1,1
4355,55533,218,1,1
4012,55327,308,1,1
4775,55708,128,1,1
4698,55623,638,1,1
4529,55563,592,1,1
4956,55737,332,1,1
4042,55626,736,1,1
4766,55677,780,1,1
5066,55749,218,1,1
3779,55222,190,1,1
3800,55486,754,1,1
4049,55591,544,1,1
4462,55600,316,1,1
3761,55272,342,1,1
4020,55332,752,1,1
3846,55327,922,1,1
3952,55330,572,1,1
4049,55591,680,1,1
4365,55539,108,1,1
5016,55709,622,1,1
4706,55705,775,1,1
4632,55644,492,0,1
4783,55652,662,0,1
4319,55507,358,1,1
3975,55321,186,1,1
4208,55476,684,1,1
4560,55575,8,1,1
3947,55332,800,1,1
3693,55208,58,1,1
4966,55712,822,1,1
4733,55649,670,1,1
4304,55506,2,1,1
4618,55600,860,1,1
4011,55635,818,1,1
3825,55533,388,1,1
4350,55556,958,1,1
4860,55691,978,1,1
3951,55681,622,1,1
4833,55679,922,1,1
4240,55455,148,1,1
4211,55446,292,1,1
4446,55589,280,1,1
4014,55630,290,1,1
3665,55247,564,1,1
4901,55711,888,1,1
3780,55240,654,1,1
4271,55507,160,1,1
4794,55647,826,1,1
3842,55565,550,1,1
4863,55688,238,1,1
4743,55645,976,1,1
4365,55539,634,1,1
3806,55505,80,1,1
4057,55357,644,1,1
4306,55584,194,1,1
4559,55597,890,1,1
3668,55478,150,1,1
4509,55574,284,0,1
3766,55213,950,1,1
4360,55539,972,1,1
4471,55617,856,1,1
4993,55738,398,1,1
3861,55274,582,1,1
3761,55272,816,1,1
4659,55587,84,1,1
4218,55479,582,1,1
4633,55620,240,1,1
4225,55455,114,1,1
3805,55269,670,1,1
4440,55539,847,1,1
4708,55704,552,1,1
4176,55682,734,1,1
4860,55691,506,1,1
3776,55209,194,1,1
3807,55511,614,1,1
4971,55747,750,1,1
4495,55566,178,1,1
4568,55600,664,1,1
4226,55475,766,1,1
4175,55680,272,1,1
3941,55321,632,1,1
3839,55575,914,1,1
4784,55677,794,0,1
3983,55603,31,1,1
4570,55623,658,1,1
3849,55274,846,1,1
3770,55234,196,0,1
4861,55710,158,1,1
4563,55617,798,1,1
3783,55246,942,1,1
4184,55450,81,1,1
4874,55673,146,1,1
4221,55443,100,1,1
3982,55332,516,1,1
3664,55245,18,1,1
4176,55682,846,1,1
4066,55444,788,1,1
4655,55620,254,1,1
3854,55247,436,1,1
4224,55481,872,1,1
4424,55532,764,1,1
4633,55620,861,1,1
4564,55570,454,1,1
4553,55584,425,1,1
4611,55603,244,1,1
4803,55734,552,1,1
4618,55600,138,1,1
4965,55721,136,0,1
4700,55709,366,1,1
4231,55444,64,1,1
4455,55539,476,1,1
4445,55622,362,1,1
4047,55352,24,1,1
3969,55307,188,1,1
4624,55654,368,1,1
4657,55591,770,1,1
4570,55623,656,1,1
4291,55525,184,1,1
4097,55506,412,1,1
4012,55327,48,1,1
3753,55486,658,1,1
3844,55321,298,1,1
